winery,wine,year,rating,num_reviews,region,price,type,body,acidity,winery_category,wine_category,region_category,type_category,norm_rating,norm_num_reviews,norm_price,year_not_defined
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Bodega Contador (Benjamin Romeo),Contador Rioja,2014,4.6,157,Rioja,251.99,Rioja Red,4.0,3.0,2,3,1,1,0.5714285714285712,0.0040492039633117,0.0793169112003827,0
Remelluri,Granja Gran Reserva Rioja,2009,4.3,682,Rioja,57.8,Rioja Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0201539924537562,0.016958405184179,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Bodegas San Roman,Cartago Paraje de Pozo,2014,4.6,153,Toro,61.69,Toro Red,5.0,3.0,2,3,1,1,0.5714285714285712,0.0039265008129083,0.0182075662553105,0
Marques de Riscal,Reserva XR,2016,4.3,676,Rioja,21.24,Rioja Red,4.0,3.0,2,1,1,1,0.1428571428571423,0.0199699377281511,0.0052182178421304,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1996,4.6,150,Priorato,1372.14,Priorat Red,4.0,3.0,2,3,1,1,0.5714285714285712,0.0038344734501058,0.4390207090996086,0
Condado de Haza,Alenza Ribera del Duero Gran Reserva,2006,4.3,675,Ribera del Duero,70.0,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0199392619405503,0.0208760825795015,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Bodega Numanthia,Termanthia,2014,4.6,147,Toro,210.5,Toro Red,5.0,3.0,2,3,1,1,0.5714285714285712,0.0037424460873032,0.0659935968453063,0
Enate,Chardonnay Fermentado en Barrica,2019,4.3,674,Somontano,15.75,Chardonnay,4.0,3.0,2,2,2,2,0.1428571428571423,0.0199085861529494,0.0034552630142352,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Vega Sicilia,Valbuena 5o,1985,4.6,146,Ribera del Duero,285.0,Ribera Del Duero Red,5.0,3.0,3,3,1,1,0.5714285714285712,0.0037117702997024,0.089917118644612,0
Ordonez,Vatan Tinta de Toro,2016,4.3,665,Toro,26.0,Toro Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0196325040645418,0.0067467542685021,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matarromera,Ribera del Duero Prestigio Pago de las Solanas,2001,4.6,145,Ribera del Duero,245.75,Ribera Del Duero Red,5.0,3.0,1,3,1,1,0.5714285714285712,0.0036810945121015,0.0773131155490046,0
Lan,A Mano Rioja,2016,4.3,663,Rioja,25.820825,Rioja Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0195711524893401,0.0066892173957721,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Vega Sicilia,Valbuena 5o,1989,4.6,143,Ribera del Duero,228.57,Ribera Del Duero Red,5.0,3.0,3,3,1,1,0.5714285714285712,0.0036197429368999,0.0717962550857553,0
Marques de Riscal,Baron de Chirel Rioja Reserva,2014,4.3,661,Rioja,62.95,Rioja Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0195098009141384,0.0186121788387618,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Bodega Contador (Benjamin Romeo),Contador Rioja,2015,4.6,143,Rioja,319.9,Rioja Red,4.0,3.0,2,3,1,1,0.5714285714285712,0.0036197429368999,0.1011242449640183,0
Volver,Alicante Bouschet by Tarima,2017,4.3,658,Alicante,17.15,Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0194177735513359,0.0039048325514034,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Artadi,Vina El Pison,2005,4.6,142,Vino de Espana,325.0,Tempranillo,4.0,2.0,1,3,1,1,0.5714285714285712,0.003589067149299,0.1027619625637024,0
Arzuaga,Reserva Ribera del Duero,2014,4.3,641,Ribera del Duero,33.9,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0188962851621215,0.0092836109425225,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Nin-Ortiz,Nit de Nin Mas d'en Cacador,2011,4.6,139,Priorato,345.0,Priorat Red,4.0,3.0,2,3,1,1,0.5714285714285712,0.0034970397864965,0.1091843845232475,0
Alvaro Palacios,Finca Dofi,2011,4.3,613,Priorato,80.0,Priorat Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0180373631092978,0.0240872935592741,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Bodegas Mauro,VS,2018,4.6,136,Castilla y Leon,58.9,Tempranillo,4.0,2.0,2,2,2,1,0.5714285714285712,0.0034050124236939,0.0173116383919539,0
Alvaro Palacios,Finca Dofi,2013,4.3,605,Priorato,80.0,Priorat Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.017791956808491,0.0240872935592741,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Remirez de Ganuza,Maria Remirez de Ganuza,2005,4.6,136,Rioja,159.0,Rioja Red,4.0,3.0,1,3,1,1,0.5714285714285712,0.0034050124236939,0.0494558602994775,0
Enate,Chardonnay Fermentado en Barrica,2018,4.3,603,Somontano,16.9,Chardonnay,4.0,3.0,2,2,2,2,0.1428571428571423,0.0177306052332893,0.0038245522769091,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Vinas del Vero,Blecua Somontano,2013,4.6,135,Somontano,69.9,Red,4.0,3.0,2,2,2,1,0.5714285714285712,0.0033743366360931,0.0208439704697038,0
Garmon,Ribera del Duero,2017,4.3,598,Ribera del Duero,40.92,Ribera Del Duero Red,5.0,3.0,1,2,1,1,0.1428571428571423,0.0175772262952851,0.0115378810503228,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Rioja,29.15,Rioja White,3.0,3.0,1,1,1,1,0.0,0.0121476118899352,0.0077582857271305,0
Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Rioja,29.15,Rioja White,3.0,3.0,1,1,1,1,0.0,0.0121476118899352,0.0077582857271305,0
Vega Sicilia,Unico Reserva Especial Edicion,1989,4.6,133,Ribera del Duero,895.4,Ribera Del Duero Red,5.0,3.0,3,3,1,1,0.5714285714285712,0.0033129850608914,0.2859294368499305,0
Clos Mogador,Priorat,2008,4.3,592,Priorato,95.0,Priorat Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.01739317156968,0.028904110028933,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Teso La Monja,Alabaster,2017,4.6,131,Toro,147.85,Toro Red,5.0,3.0,3,3,1,1,0.5714285714285712,0.0032516334856897,0.0458753600570311,0
Bodegas Tradicion,Oloroso Tradicion Vors 30 Years,0,4.3,590,Jerez Oloroso,58.9,Sherry,4.0,3.0,2,2,2,1,0.1428571428571423,0.0173318199944783,0.0173116383919539,1
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Bodegas Mauro,Terreus Paraje de Cueva Baja,2018,4.6,128,Castilla y Leon,88.05,Tempranillo,4.0,2.0,2,3,2,1,0.5714285714285712,0.0031596061228872,0.026672318397991,0
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2011,4.3,582,Rias Baixas,30.887605,Albarino,3.0,3.0,2,2,1,1,0.1428571428571423,0.0170864136936715,0.0083162673525813,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1997,4.6,127,Priorato,1080.0,Priorat Red,4.0,3.0,2,3,1,1,0.5714285714285712,0.0031289303352863,0.3452083915365323,0
Carmelo Rodero,Ribera del Duero TSM,2019,4.3,577,Ribera del Duero,67.5,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0169330347556673,0.0200732798345584,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Marques de Riscal,Frank Gehry Selection,2001,4.6,124,Rioja,301.0,Tempranillo,4.0,2.0,2,3,1,1,0.5714285714285712,0.0030369029724838,0.0950550562122482,0
Abadia Retuerta,Pago Valdebellon,2015,4.3,569,Sardon de Duero,67.45,Cabernet Sauvignon,4.0,3.0,2,2,2,2,0.1428571428571423,0.0166876284548605,0.0200572237796595,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Artadi,Vina El Pison,2014,4.6,124,Vino de Espana,275.0,Tempranillo,4.0,2.0,1,3,1,1,0.5714285714285712,0.0030369029724838,0.0867059076648394,0
Figuero,Vinas Viejas,2016,4.3,567,Ribera del Duero,16.5,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.1428571428571423,0.0166262768796588,0.0036961038377182,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Vega Sicilia,Unico,1967,4.6,123,Ribera del Duero,1106.24,Ribera Del Duero Red,5.0,3.0,3,3,1,1,0.5714285714285712,0.0030062271848829,0.3536346091474556,0
Lan,A Mano Rioja,2012,4.3,559,Rioja,30.71,Rioja Red,4.0,3.0,2,2,1,1,0.1428571428571423,0.0163808705788521,0.008259234639975,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Arzuaga,Amaya Arzuaga (Coleccion),2016,4.6,123,Ribera del Duero,64.9,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.5714285714285712,0.0030062271848829,0.0192383649798175,0
Dominio de Atauta,Dominio de Atauta,2017,4.3,556,Ribera del Duero,25.25,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.1428571428571423,0.0162888432160495,0.0065059134450192,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
